high,medium,low,listing_id
0.000105972831079,0.00126856169663,0.998625516891,6884921
0.00233576842584,0.0408262908459,0.956837952137,6937417
0.000395185052184,0.00199764152057,0.997607111931,6831129
0.0520921833813,0.339829951525,0.60807788372,6936660
0.0147933671251,0.122069269419,0.863137304783,6940667
0.000758363748901,0.0134733403102,0.985768258572,7201307
0.00740996794775,0.07659188658,0.915998220444,6825434
0.000755002722144,0.00136837107129,0.997876644135,6848114
0.843477070332,0.125564530492,0.0309584476054,6947758
0.0136694200337,0.0974642559886,0.888866305351,6897002
0.000565311231185,0.0112268393859,0.988207876682,6926661
0.0559558644891,0.466697514057,0.477346628904,6867411
0.0224475357682,0.246127009392,0.731425464153,6910154
0.0210014469922,0.204115778208,0.774882733822,7157900
0.0173624977469,0.226532191038,0.756105303764,6922324
0.00299689522944,0.0931468233466,0.903856277466,6863068
0.000688146101311,0.00973371881992,0.989578068256,6912109
0.209458321333,0.491791397333,0.298750221729,6918609
0.212396875024,0.453304767609,0.334298342466,6889300
0.073713324964,0.360610485077,0.565676212311,6837794
0.332580804825,0.492353796959,0.175065308809,6943098
0.0508957356215,0.390227347612,0.558876872063,6927601
0.000321504281601,0.00615312810987,0.993525385857,6897826
0.00109633919783,0.0191936735064,0.979709982872,6882892
0.455116629601,0.380197912455,0.16468539834,6873384
0.000700098462403,0.00280014821328,0.99649977684,6934693
0.0158267114311,0.393343031406,0.590830266476,7224450
0.000370096502593,0.00226241839118,0.997367560863,6898157
0.000394733040594,0.00738316588104,0.992222130299,6837355
0.0417689457536,0.325070858002,0.633160173893,6830595
0.183093219995,0.507408261299,0.309498548508,6943561
0.344443202019,0.496201515198,0.159355252981,6844380
0.00498643983155,0.0514487996697,0.943564772606,6814286
0.234560891986,0.48191973567,0.283519357443,6898520
0.36312186718,0.445628255606,0.191249832511,6940979
0.00488936016336,0.00392198655754,0.991188645363,6851090
0.00581062538549,0.127887457609,0.866301894188,7107169
0.0172880366445,0.2046520859,0.778059840202,6830287
0.0400994122028,0.319307476282,0.640593111515,6933575
0.30312988162,0.579260766506,0.11760931462,6938972
0.000449232087703,0.00519035477191,0.994360387325,6888315
0.0124058546498,0.181893363595,0.805700838566,6855106
0.232771754265,0.520620763302,0.246607467532,6838237
0.0245733484626,0.202972069383,0.772454559803,6901024
0.00158928893507,0.0325058586895,0.965904831886,6846627
4.5599819714e-05,0.00104800402187,0.998906373978,7219857
0.00668264273554,0.039032984525,0.954284369946,6852685
0.0338587164879,0.525949954987,0.440191328526,6831610
0.00455980096012,0.0854212194681,0.910018980503,6943538
0.00232857884839,0.0114092156291,0.986262202263,6911637
0.00484392233193,0.0518692731857,0.943286776543,6854543
0.29781422019,0.582116663456,0.120069079101,6940451
0.184556737542,0.437741279602,0.377701938152,6819530
0.00421533407643,0.151846244931,0.843938410282,7093396
0.00618040049449,0.0460656136274,0.947754025459,6840326
0.00709373084828,0.0371789075434,0.955727338791,6834204
0.148929849267,0.427411615849,0.423658490181,6902518
0.0419804751873,0.299855679274,0.658163845539,6930253
0.000278694613371,0.00827291887254,0.991448402405,6828293
0.638864517212,0.301209509373,0.0599259436131,7203744
0.143566146493,0.271814078093,0.584619760513,6816478
0.0562665425241,0.363400578499,0.580332875252,6868890
0.0831108018756,0.596842050552,0.320047110319,6879338
0.0154339363798,0.5346570611,0.449909001589,6898532
0.00468591134995,0.0393826365471,0.955931425095,6899965
9.5922172477e-05,0.00114429485984,0.998759746552,7133875
0.0331895500422,0.374931901693,0.591878533363,6822218
0.656929969788,0.18638291955,0.15668708086,6814018
0.17157843709,0.505607903004,0.322813659906,6896376
0.171238481998,0.606397926807,0.222363620996,6918670
0.00111930607818,0.0339251458645,0.964955627918,6867839
0.000651635229588,0.0117198573425,0.98762845993,6823554
0.00103184580803,0.00621484685689,0.992753326893,6934798
0.107313789427,0.568102896214,0.32458332181,6820823
0.00441287364811,0.0814642608166,0.91412293911,6880212
0.000311615207465,0.00298319105059,0.996705234051,6934814
0.000453780870885,0.0016778698191,0.997868299484,7254134
0.30364754796,0.5083527565,0.187999725342,6938303
0.0254044942558,0.304727882147,0.669867634773,6813807
0.00376375415362,0.00746523309499,0.988771021366,6878604
4.07393308706e-05,0.000190090664546,0.999769151211,6876763
0.000297585414955,0.00759528810158,0.992107093334,6844352
0.0550514608622,0.227122873068,0.717825710773,6915939
0.070718318224,0.224553957582,0.704727709293,7109370
0.0125230709091,0.153042435646,0.834434449673,6855445
0.0246837418526,0.332033783197,0.643282473087,6818668
0.000111619374366,0.00144709215965,0.998441278934,6836527
0.00682209711522,0.0918705463409,0.901307344437,6831717
0.105082631111,0.487839907408,0.407077431679,6937162
0.00353207322769,0.1080943048,0.888373613358,6922876
0.0264108590782,0.345426112413,0.62816298008,7109482
0.0280767884105,0.223041087389,0.748882174492,6940972
0.0448244810104,0.300902426243,0.654273092747,6883790
0.0254819616675,0.234708443284,0.739809632301,6921643
0.000485098134959,0.0357218831778,0.963793039322,6935700
0.00758242420852,0.161831200123,0.830586433411,6827025
0.0107646016404,0.0776884704828,0.911546885967,6943096
0.000524929026142,0.00297993398272,0.996495187283,7161468
0.00107842392754,0.0242042634636,0.974717259407,6879610
0.024532193318,0.294926077127,0.680541753769,6935762
0.0139592988417,0.099805958569,0.886234760284,6925042
0.0350504852831,0.421959906816,0.542989552021,7121050
0.000785823853221,0.00181896216236,0.997395157814,6821601
0.00180199625902,0.024954225868,0.973243772984,6926810
0.00566376186907,0.0849548354745,0.909381389618,6946532
0.0860719159245,0.36116990447,0.552758157253,6875171
0.0502481460571,0.337121129036,0.612630724907,7096285
0.000826318049803,0.00371565227397,0.995458006859,6812321
0.242592304945,0.422558546066,0.334849119186,6822697
0.00381749146618,0.122686557472,0.873495936394,6941294
0.000424902915256,0.00198584794998,0.997589230537,6873564
0.0148394340649,0.404652416706,0.580508172512,6926791
0.502819180489,0.423297226429,0.073883600533,7142444
0.0780156925321,0.314942359924,0.607041954994,6878128
0.00787751562893,0.241069585085,0.751052975655,6927428
0.000311043695547,0.00300457957201,0.996684372425,6812674
0.151643976569,0.582476556301,0.265879482031,6881774
0.000992460059933,0.0236530955881,0.97535443306,7167797
0.147261738777,0.626874566078,0.225863710046,6865238
0.0408785529435,0.348255485296,0.610865950584,6841710
0.00153805001173,0.0071125831455,0.991349339485,6856334
0.00254507805221,0.0708150565624,0.926639914513,6906462
0.0676273405552,0.270415127277,0.661957502365,6837438
0.219839349389,0.610258221626,0.169902488589,6908277
0.000598261773121,0.00300398771651,0.996397733688,6841291
0.0532254613936,0.396511733532,0.5502628088,6915178
0.316912770271,0.496244430542,0.18684284389,6893031
0.33555829525,0.585560202599,0.0788814499974,6894985
0.0595848672092,0.255105525255,0.685309648514,6931134
0.249989554286,0.465876013041,0.284134507179,6872264
0.155607268214,0.617240965366,0.227151766419,6816953
0.349699765444,0.408820778131,0.241479426622,7163518
0.0103369699791,0.208865791559,0.780797302723,6893253
0.0087925940752,0.187277257442,0.803930103779,6943822
0.0145327160135,0.143513873219,0.841953456402,6946313
0.0121319498867,0.0888759419322,0.89899212122,6839443
0.0121569838375,0.192165881395,0.795677125454,6911338
0.618437230587,0.315852403641,0.0657103583217,7223877
0.0163287073374,0.323376357555,0.660294950008,6917884
0.000369826855604,0.010924433358,0.988705813885,6823126
0.00495402654633,0.00606124149635,0.988984704018,6939488
0.00119012943469,0.00619362154976,0.99261623621,7196924
0.000307726411847,0.00209211464971,0.997600138187,6905685
0.000697095878422,0.0100823538378,0.989220559597,6894092
0.000284902140265,0.00367876444943,0.996036350727,6812181
0.0361925922334,0.489901572466,0.47390589118,6854610
0.180290043354,0.513032138348,0.306677848101,6873754
0.93538236618,0.0607198216021,0.0038978443481,6859181
0.000800772628281,0.038416326046,0.960782885551,6825402
0.00938179437071,0.113428279757,0.877189874649,6819526
0.000418826501118,0.0396188087761,0.959962368011,6896065
0.0157566014677,0.328205227852,0.656038165092,6931793
0.00696447538212,0.039149813354,0.953885674477,6907360
0.0524109899998,0.106288217008,0.841300725937,6813182
0.00120847963262,0.0098590683192,0.988932490349,6823959
0.0805199816823,0.58858191967,0.330898106098,6942189
0.0448005758226,0.425911933184,0.529287517071,6844384
0.258098274469,0.405436098576,0.336465656757,6836888
0.0153445824981,0.104555465281,0.880099892616,6917844
0.112486362457,0.756443023682,0.131070643663,6937842
0.0205899365246,0.332307428122,0.647102594376,6926917
0.0410909578204,0.313043832779,0.64586520195,7160740
0.0366464629769,0.383057951927,0.580295562744,6936310
0.140183806419,0.551709234715,0.308106929064,6849109
0.000128106039483,0.00209346273914,0.997778475285,6831018
0.000975510163698,0.0540885850787,0.944935917854,6909842
0.00119309150614,0.033922623843,0.964884221554,6861360
0.0379956662655,0.273235112429,0.688769221306,6883414
0.0412309914827,0.220153182745,0.738615810871,6876026
6.87235951773e-05,0.000859960098751,0.999071240425,7095390
0.46579131484,0.453179657459,0.0810290053487,6932265
0.00446580955759,0.175167679787,0.820366561413,6870949
0.0354627594352,0.28856703639,0.675970256329,6831335
0.120242610574,0.536175489426,0.343581914902,6895698
0.0870546847582,0.384992808104,0.527952492237,6889889
0.00743436440825,0.0764471441507,0.916118443012,6876679
0.107848547399,0.159871995449,0.732279479504,6947097
0.00173545011785,0.00676766596735,0.991496860981,6874970
0.405621826649,0.509483873844,0.084894284606,6831069
0.0119715761393,0.260414808989,0.727613627911,6833628
0.0183158256114,0.302314788103,0.679369390011,6819282
0.00230990722775,0.139893144369,0.857796907425,6825025
0.103338852525,0.426042765379,0.470618396997,6856513
3.64539046132e-05,0.000717197312042,0.999246358871,6928711
0.0979300588369,0.52254396677,0.379525959492,6832548
0.00743645522743,0.17956969142,0.812993884087,6881870
0.406410217285,0.448333233595,0.145256504416,6866978
0.464953780174,0.383886188269,0.151160016656,7163400
0.0112923216075,0.0265237111598,0.962183892727,6917187
0.072783023119,0.343428403139,0.583788514137,6927475
0.0907063186169,0.450843244791,0.458450436592,6903243
0.00157795206178,0.012702033855,0.985719978809,6876188
0.00163453165442,0.056260433048,0.942105054855,6922219
0.000836388790049,0.007401434239,0.991762161255,7104085
0.225038290024,0.687920928001,0.0870408341289,6920897
0.00112098164391,0.00419599702582,0.994683086872,6812177
0.154987543821,0.455673098564,0.389339417219,6941047
0.000181957919267,0.00203842599876,0.997779667377,6827609
0.000389785214793,0.00531417597085,0.994296014309,6934328
0.318334937096,0.500455081463,0.18120996654,6937556
0.152475357056,0.660956919193,0.186567723751,6879765
0.000855490390677,0.0410420186818,0.958102524281,6942927
0.0531428791583,0.487110346556,0.459746837616,6945170
0.00797252357006,0.192853346467,0.799174129963,6901915
0.0022950374987,0.0150565085933,0.98264837265,6824475
0.00639715977013,0.0714898407459,0.922113060951,6832968
0.000111224711873,0.00174649199471,0.998142242432,7166718
0.0026354030706,0.0740539133549,0.923310697079,6905079
0.568992853165,0.401914477348,0.0290926136076,6940297
0.0545085668564,0.414775848389,0.530715584755,6911080
0.000801121990662,0.00547740375623,0.993721485138,6917208
0.0189510807395,0.334667921066,0.646381020546,6858925
0.276640802622,0.54428422451,0.179074987769,7169883
0.319247454405,0.61626970768,0.0644828081131,6944112
0.0201424323022,0.22987921536,0.749978303909,6885816
0.0122712915763,0.176593214273,0.811135530472,6837733
0.0262894295156,0.277318567038,0.696391999722,6828658
0.214038684964,0.461466997862,0.324494302273,6839429
0.000811425794382,0.00474805990234,0.994440495968,7164794
0.0821366459131,0.311239570379,0.606623768806,6837661
0.00746059790254,0.114701785147,0.877837598324,6883255
0.0172458123416,0.0770790576935,0.905675172806,6833054
0.00233062100597,0.00472910841927,0.992940306664,7675463
0.0175076220185,0.0939464494586,0.88854598999,6871526
0.0150179592893,0.205732047558,0.779250025749,6876295
0.000813067599665,0.045056540519,0.954130470753,7204045
0.13668730855,0.334813684225,0.528499007225,6840357
0.0104868207127,0.0635424107313,0.925970733166,6917531
0.709247469902,0.275662124157,0.0150904199108,6886057
0.0375866144896,0.426506906748,0.535906493664,6833734
0.0219439510256,0.351211428642,0.626844584942,6908098
0.0426487997174,0.348296284676,0.609054863453,6860562
0.372743666172,0.558927476406,0.0683288648725,6859167
0.000351455906639,0.00237992429174,0.997268676758,6812141
0.00286280782893,0.0806270465255,0.916510105133,6919431
0.0182538293302,0.360547244549,0.621198952198,6869389
0.00693335616961,0.137407645583,0.855659008026,6906034
0.00069460918894,0.00952836032957,0.989777028561,7108495
0.000489916885272,0.0131810111925,0.98632901907,6864681
0.00245422241278,0.0959061086178,0.901639640331,6893982
0.0123542277142,0.143673270941,0.843972504139,6862160
0.0223906058818,0.349634975195,0.627974450588,6854804
0.024799823761,0.522036969662,0.453163206577,7143164
0.0241557210684,0.130667045712,0.845177233219,6936651
0.0178171731532,0.107258617878,0.874924242496,6837450
0.891774952412,0.104518093169,0.00370689621195,6908259
0.0090771690011,0.111496545374,0.879426300526,6916539
0.108475238085,0.307212740183,0.584312021732,6947176
0.393408566713,0.524342477322,0.0822489336133,6933958
0.253691136837,0.519533038139,0.226775839925,6816549
0.00223194970749,0.0603761449456,0.937391936779,6876117
0.0160524565727,0.235332265496,0.748615324497,6848605
0.061147492379,0.265895813704,0.672956705093,6840659
0.259153485298,0.565564155579,0.17528231442,6823496
3.52204842784e-05,0.00060194323305,0.999362885952,6912609
0.00242523872294,0.0206237789243,0.97695094347,7097937
0.0112633639947,0.296405315399,0.692331314087,6924524
0.105195559561,0.442179590464,0.452624827623,6938236
0.00209988187999,0.0367103405297,0.961189806461,6865751
0.0019978848286,0.0649870708585,0.933015108109,6936323
0.0802886635065,0.288867473602,0.630843877792,6868422
0.0238885805011,0.28025791049,0.695853531361,7210133
0.00580692803487,0.0734417438507,0.920751333237,7215631
0.0313955098391,0.296395212412,0.672209262848,6940189
0.000525159703102,0.0375088602304,0.961965978146,6888941
0.0783307701349,0.44746273756,0.474206507206,6831598
0.00112562754657,0.0398756600916,0.958998680115,6939963
0.0634872838855,0.604997396469,0.331515312195,6897175
0.00470062857494,0.0300378389657,0.965261518955,6816167
0.0324907638133,0.232654780149,0.734854519367,6812965
0.463540285826,0.430635750294,0.105823971331,7149372
0.00639699725434,0.019150743261,0.974452197552,6875959
0.103650435805,0.660324275494,0.236025288701,6925644
0.138416096568,0.604942262173,0.256641626358,6874269
0.00359529652633,0.0460303090513,0.950374424458,6814721
0.0296700056642,0.382158339024,0.5881716609,6922432
0.00646735401824,0.104561299086,0.888971328735,6858861
0.000409255997511,0.00121428957209,0.998376488686,6835339
0.199640542269,0.569306850433,0.231052577496,6896997
0.000258041225607,0.00154198775999,0.998199939728,6921134
0.0760773345828,0.670070767403,0.253851860762,6883685
0.00028852125979,0.00574547890574,0.993966042995,6911406
0.674553275108,0.16595891118,0.15948779881,6825733
0.152598395944,0.589257359505,0.258144289255,6884462
0.00252772588283,0.0457047820091,0.951767444611,6858682
0.0912689119577,0.392172068357,0.516559004784,6894013
0.242077574134,0.32010486722,0.437817513943,6856391
0.00111693690997,0.0276162885129,0.971266806126,6828064
6.55367330182e-05,0.00137305923272,0.998561441898,6817336
0.0651375576854,0.435746759176,0.499115735292,6819178
0.042246196419,0.46130040288,0.496453344822,7147339
0.150395959616,0.635081171989,0.214522868395,6887757
0.0399956293404,0.386814951897,0.573189437389,6946859
0.000869200914167,0.00196232623421,0.99716848135,6855963
0.0850182175636,0.500487804413,0.414494007826,6839828
0.0648872032762,0.51183283329,0.423279941082,6870806
0.274503022432,0.527695834637,0.197801113129,6880221
0.0374282337725,0.317871779203,0.644699990749,6921809
0.153540670872,0.54243928194,0.304020047188,6897069
0.305202394724,0.562025010586,0.132772579789,6897157
0.0331603400409,0.300742775202,0.666096925735,6898912
0.0219186563045,0.233935400844,0.744145929813,6856271
6.94261761964e-05,0.000929313362576,0.999001324177,6888381
0.000470151775517,0.00665251305327,0.992877304554,7099191
0.12841963768,0.643689334393,0.227891027927,6917882
2.75420497928e-05,0.00108449708205,0.998887956142,6931260
0.0841434746981,0.522590696812,0.393265813589,6849996
0.0194900911301,0.360961258411,0.619548618793,6887973
0.201632931828,0.499897271395,0.298469752073,6850205
0.0611591674387,0.54712998867,0.391710847616,6845657
0.0171927511692,0.188255295157,0.794551968575,6930302
0.0136051224545,0.018656944856,0.967737972736,6852391
0.290152609348,0.292117536068,0.417729824781,6920411
0.00392174208537,0.0768953114748,0.919182956219,6907999
0.00954320002347,0.10988881439,0.880568027496,6864094
0.00730369472876,0.105210617185,0.887485682964,6813852
0.261552333832,0.513718783855,0.224728882313,7232295
0.0730214193463,0.450663894415,0.476314663887,6896558
0.0250644739717,0.266988962889,0.707946538925,6858919
0.00714657083154,0.0841453745961,0.908708095551,6847828
0.0145149827003,0.262328416109,0.723156630993,6925116
0.0112312175333,0.0869413614273,0.901827394962,6854687
0.0841166451573,0.692115187645,0.223768115044,6946415
2.95203553833e-05,0.00047872052528,0.999491691589,6827859
0.471847295761,0.456081867218,0.0720707923174,6884313
0.00662943860516,0.0831724926829,0.910198032856,6848651
0.00893662404269,0.135374888778,0.855688512325,7136298
0.125606909394,0.448630541563,0.425762563944,6874534
0.212505996227,0.704984247684,0.0825097933412,6908942
0.000890858762432,0.0394265502691,0.959682643414,6894718
0.0896192789078,0.295623451471,0.614757299423,6876449
0.0630022957921,0.545609951019,0.391387760639,6825630
0.00215126411058,0.042105935514,0.955742776394,7155655
0.00873155426234,0.0779294967651,0.913338959217,7201310
0.000930788577534,0.0377550795674,0.96131414175,6864334
0.00171955418773,0.0591853819788,0.939095139503,6876658
0.311989367008,0.374264478683,0.313746213913,6842370
0.940982401371,0.0471311807632,0.011886450462,6835467
0.0368888601661,0.217973321676,0.745137810707,7227368
0.0557991415262,0.372896939516,0.571303904057,6859482
0.000877009297255,0.0252204332501,0.973902523518,6878641
2.95781574096e-05,0.000940773927141,0.999029636383,6869916
0.0283425077796,0.236287608743,0.735369861126,6841060
0.0133992126212,0.27787604928,0.708724737167,6887832
0.000523726921529,0.00609996588901,0.99337631464,6905898
0.272116810083,0.563277721405,0.164605498314,7104742
0.0217806566507,0.324399918318,0.653819441795,6948090
0.0604283325374,0.501630485058,0.437941133976,6839851
0.00124818994664,0.0242711212486,0.974480628967,6934051
0.29642790556,0.475277006626,0.228295102715,6888727
0.0074792993255,0.156258523464,0.836262226105,7167478
0.358854204416,0.462926447392,0.17821931839,6892109
0.625363647938,0.314462184906,0.0601741783321,6908544
0.0465007722378,0.322992265224,0.630506932735,6921725
0.0599450208247,0.494866102934,0.445188909769,6932343
0.000836893043015,0.0046752053313,0.994487941265,6914309
0.00509234983474,0.0166083406657,0.978299260139,6919805
0.016538888216,0.21979765594,0.763663470745,6947828
0.0632926747203,0.29061627388,0.646091043949,6920362
0.582823753357,0.298026740551,0.119149520993,7110179
0.134117409587,0.424378365278,0.441504240036,6877834
0.0740644559264,0.158458605409,0.767476916313,6876966
0.00375977973454,0.00840588845313,0.987834334373,6823918
0.000296218844596,0.00582235213369,0.993881464005,6871243
0.0951135829091,0.603149175644,0.3017372787,6928189
0.0416887328029,0.270310461521,0.688000798225,6852455
0.00795525219291,0.169941723347,0.822103023529,7208631
0.243066981435,0.476198703051,0.280734270811,6831811
0.000627905828878,0.0101313693449,0.989240705967,6904276
0.0207559391856,0.154193550348,0.825050532818,6831589
0.211039841175,0.403586447239,0.385373741388,6901814
0.731227278709,0.20081718266,0.0679555684328,6854667
0.000189853381016,0.0041093188338,0.995700776577,7192650
0.000604422995821,0.00443769712001,0.994957864285,6836299
0.00351355434395,0.108014337718,0.888472080231,6887919
0.0674207657576,0.460206925869,0.472372323275,6927679
0.055183712393,0.30695194006,0.637864351273,6855908
0.00319791957736,0.0363253727555,0.960476756096,6854766
0.0023221927695,0.0126870097592,0.984990775585,6847472
0.192780479789,0.302011489868,0.505208075047,6862519
0.485172986984,0.385048091412,0.129778862,6938819
0.177471637726,0.469645768404,0.352882564068,6945434
0.843297123909,0.110577665269,0.0461252145469,6832722
0.00410161912441,0.0455257669091,0.950372576714,6852707
0.0661748871207,0.423169314861,0.51065582037,7177680
0.00183742726222,0.00253989454359,0.995622694492,6834945
0.000994396395981,0.0104327248409,0.988572835922,6890316
0.000818355532829,0.0188299510628,0.980351746082,6816620
0.00446023233235,0.128650382161,0.866889417171,6945175
0.0027049172204,0.0861381143332,0.911157011986,6914016
0.0200750473887,0.142386615276,0.837538301945,6852619
0.157182499766,0.435062289238,0.407755196095,6813211
0.00374057539739,0.0604423098266,0.935817062855,6820546
0.000236587002291,0.00241403095424,0.997349381447,6836128
0.0555758476257,0.536730229855,0.40769392252,6850557
0.371322959661,0.186377689242,0.442299365997,6864997
0.00422823010013,0.0265254061669,0.969246327877,6883705
0.00320352381095,0.0370777733624,0.959718644619,6898767
0.0102038439363,0.131419345737,0.858376741409,6866020
0.40461525321,0.455034285784,0.140350490808,7126382
0.241823390126,0.461122214794,0.297054439783,6847427
0.0217163600028,0.182534739375,0.795748889446,6841013
0.000123409015941,0.005921528209,0.993955075741,6909469
0.0101833427325,0.171395808458,0.818420827389,6922473
0.12523253262,0.521767735481,0.352999687195,6925906
0.0880055204034,0.472206830978,0.439787685871,6946014
0.00597409904003,0.235615745187,0.758410155773,6820739
0.552588164806,0.36174172163,0.085670106113,6927559
0.000109974316729,0.00146679289173,0.998423218727,7174772
0.0095991184935,0.233002990484,0.757397890091,6931036
0.0081710992381,0.124282345176,0.86754655838,6918163
0.171267151833,0.589642941952,0.23908996582,6893604
0.0354926176369,0.357121914625,0.607385516167,6868844
0.396035194397,0.494244426489,0.109720401466,6814537
0.00255111115985,0.0260040853173,0.9714448452,6916118
0.0478737615049,0.36372667551,0.588399589062,6838509
0.267775118351,0.430320441723,0.301904410124,6919725
0.000223535724217,0.00729096122086,0.992485582829,6932476
0.0166472252458,0.252462953329,0.730889797211,6860496
0.0411742813885,0.506843090057,0.451982647181,7156799
0.0673786774278,0.368321865797,0.564299464226,6837521
0.0698558986187,0.536368072033,0.393775999546,6913204
0.0149569306523,0.25151386857,0.733529150486,6947516
0.00295479828492,0.050548825413,0.946496367455,6838117
0.00880501698703,0.160169795156,0.831025242805,6933366
0.00878932327032,0.210501641035,0.780708968639,7134198
0.0176441390067,0.213405743241,0.768950104713,6898450
0.00473380321637,0.0789543241262,0.916311860085,6819926
0.0418652333319,0.270084232092,0.688050508499,6947698
8.62611195771e-05,0.000163818200235,0.999749958515,6838721
0.0632266029716,0.575143814087,0.361629575491,6936661
0.0701028704643,0.414901614189,0.514995515347,6912257
0.0184508636594,0.142496705055,0.839052438736,6905569
0.255821943283,0.535097897053,0.209080174565,6927167
0.014041041024,0.0846854224801,0.901273548603,7150689
0.00816278532147,0.25176101923,0.740076243877,6820358
0.145989507437,0.558530628681,0.295479923487,6945045
0.110682018101,0.235235035419,0.654082894325,6866884
0.043802972883,0.288654923439,0.667542099953,6820658
0.0399212390184,0.514787375927,0.445291370153,6826462
0.0330052264035,0.343936860561,0.623057901859,6932390
0.388882517815,0.513972580433,0.0971448868513,6905031
0.0273189097643,0.234036982059,0.738644123077,6923011
0.215102434158,0.499780744314,0.28511685133,6908504
0.335466831923,0.366038352251,0.298494845629,6881050
0.00663312617689,0.123804748058,0.869562149048,6892968
0.0207908414304,0.0103472918272,0.968861937523,7346996
0.0215646103024,0.2694478333,0.708987593651,6876206
0.0261413622648,0.324050307274,0.649808347225,6813475
0.00123012682889,0.00383832561783,0.994931519032,7190057
0.0315645635128,0.214734837413,0.753700554371,6838465
0.0805908963084,0.579532682896,0.339876413345,6899364
9.39271849347e-05,0.0015769834863,0.998329102993,6891616
0.00428275298327,0.0844015404582,0.91131567955,6836715
0.00871136970818,0.305779129267,0.685509502888,6829616
0.00617664307356,0.212033048272,0.781790316105,6829144
0.00915876124054,0.166021496058,0.824819743633,6893064
0.00102386029903,0.0492242872715,0.949751853943,6861300
0.0311813652515,0.479339361191,0.489479243755,6926847
0.00283032981679,0.0188164468855,0.978353202343,6894021
0.000830140139442,0.00408931262791,0.995080590248,6897946
0.00102497555781,0.00491286162287,0.994062125683,6835716
0.461260765791,0.432340502739,0.10639872402,6832160
